id;start_session;stop_session;sex;travel_country;number_of_travalers;consultation;website_page;cons_duration (min);travel_amount
943;2022-01-31 21:03:00;2022-01-31 21:03:00;Female;Egypt;2;False;Directions;0;200000
8342;2022-01-31 21:17:55;2022-01-31 21:17:56;Female;Turkey;1;False;Directions;0;118800
8821;2022-01-31 21:27:37;2022-01-31 21:27:42;Male;Thailand;2;False;Home;0;316200
8508;2022-01-31 21:52:28;2022-01-31 21:52:28;Male;Georgia;5;False;Directions;0;708750
5930;2022-01-31 21:55:10;2022-01-31 21:55:28;Female;Georgia;4;False;Sales;0;588000
2379;2022-01-31 22:52:47;2022-01-31 22:52:49;Male;Egypt;2;False;Order;0;158000
7009;2022-01-31 23:27:44;2022-01-31 23:27:47;Female;Thailand;5;False;Order;0;739500
6118;2022-01-31 23:29:10;2022-01-31 23:29:20;Female;Italy;4;False;Sales;0;552000
4906;2022-01-31 23:48:29;2022-01-31 23:48:35;Female;Thailand;1;False;Sales;0;149600
2622;2022-01-31 23:56:57;2022-01-31 23:57:18;Female;Dominican Republic;3;False;Search;0;313200
1091;2022-01-31 23:57:51;2022-01-31 23:57:57;Female;Kazakhstan;4;False;Sales;0;263200
6826;2022-01-31 23:58:31;2022-01-31 23:58:52;Male;Russia;4;False;Directions;0;128000
9807;2022-02-01 00:01:58;2022-02-01 00:02:06;Male;United Arab Emirates;2;False;Sales;0;255780
3336;2022-02-01 06:45:54;2022-02-01 08:40:39;Female;Thailand;3;True;Order;96;339660
4292;2022-02-01 20:32:12;2022-02-02 02:46:13;Female;Georgia;2;False;Sales;0;294000
2328;2022-02-01 21:17:31;2022-02-01 21:56:48;Male;Russia;1;True;Home;6;29568
2706;2022-02-02 05:49:53;2022-02-02 06:30:47;Male;Kazakhstan;3;False;About Us;0;197400
8707;2022-02-02 06:39:41;2022-02-02 07:23:05;Male;Egypt;3;True;Order;28;267720
7443;2022-02-02 06:43:31;2022-02-02 06:52:15;Male;Dominican Republic;3;False;Order;0;277200
9336;2022-02-02 10:10:32;2022-02-02 11:47:49;Female;Italy;3;True;Order;40;375390
4427;2022-02-02 10:30:02;2022-02-02 13:41:59;Male;United Arab Emirates;3;True;Sales;87;366030
7457;2022-02-02 17:56:29;2022-02-02 19:08:44;Female;Turkey;3;False;About Us;0;295200
3198;2022-02-03 00:16:22;2022-02-03 03:13:35;Female;Kazakhstan;1;True;Directions;12;63840
9272;2022-02-03 07:57:44;2022-02-03 12:41:25;Female;Maldives;5;False;Sales;0;318500
1148;2022-02-03 08:52:31;2022-02-03 09:38:35;Female;United Arab Emirates;4;True;Search;27;486393
111;2022-02-03 10:50:37;2022-02-03 11:14:52;Female;Georgia;5;True;Home;3;676200
2470;2022-02-03 14:11:33;2022-02-04 03:52:42;Female;United Arab Emirates;3;True;Search;65;385522
6427;2022-02-03 14:53:51;2022-02-03 16:16:14;Male;United Arab Emirates;2;False;About Us;0;241080
7598;2022-02-03 16:38:40;2022-02-03 17:03:23;Female;Maldives;5;True;Directions;4;251615
9099;2022-02-03 16:47:39;2022-02-04 00:39:32;Female;United Arab Emirates;5;True;Home;143;713097
1859;2022-02-03 18:20:09;2022-02-03 20:36:14;Female;Georgia;2;False;Order;0;301000
5074;2022-02-03 21:35:07;2022-02-06 04:26:30;Female;Turkey;5;True;Sales;406;458640
9887;2022-02-04 07:27:05;2022-02-04 18:01:54;Male;Turkey;4;False;Order;0;379200
2977;2022-02-04 08:12:57;2022-02-04 10:46:54;Male;Maldives;1;False;Directions;0;53950
8330;2022-02-04 12:13:43;2022-02-04 14:38:41;Male;Dominican Republic;1;True;Directions;27;104880
8033;2022-02-04 18:10:59;2022-02-05 03:27:34;Female;United Arab Emirates;5;True;Home;25;620928
4598;2022-02-04 20:07:56;2022-02-05 11:40:02;Male;Italy;2;True;Search;203;273000
7596;2022-02-05 03:34:56;2022-02-05 08:12:32;Female;United Arab Emirates;3;False;Home;0;383670
4995;2022-02-05 13:30:15;2022-02-05 14:17:30;Female;Russia;3;False;Home;0;112800
1770;2022-02-05 20:27:28;2022-03-06 02:05:32;Male;Egypt;1;True;Sales;34;99000
1153;2022-02-06 06:27:22;2022-02-06 09:19:58;Female;Maldives;5;False;Sales;0;312000
700;2022-02-06 09:22:13;2022-02-07 23:26:49;Male;Egypt;1;True;Search;122;89280
3853;2022-02-06 11:33:41;2022-02-07 10:32:40;Female;Dominican Republic;2;False;Sales;0;196800
4274;2022-02-07 12:09:00;2022-02-07 14:37:50;Female;United Arab Emirates;5;True;Order;52;588294
5739;2022-02-07 17:04:27;2022-02-07 18:07:23;Male;Egypt;2;False;Search;0;192000
3735;2022-02-08 02:18:59;2022-02-08 03:06:50;Male;Thailand;3;True;Directions;41;394128
5828;2022-02-08 03:47:34;2022-02-13 07:37:46;Female;Thailand;1;True;Sales;152;140165
7239;2022-02-08 04:13:59;2022-02-08 04:35:14;Female;Turkey;2;True;Order;15;209520
579;2022-02-08 05:07:13;2022-02-08 13:49:33;Female;Thailand;2;False;About Us;0;255000
3266;2022-02-08 14:46:20;2022-02-08 15:04:20;Female;Kazakhstan;1;False;Home;0;65100
1076;2022-02-08 15:21:52;2022-02-08 15:38:57;Male;Russia;3;False;Search;0;98400
9878;2022-02-08 16:55:55;2022-02-08 17:22:03;Male;Dominican Republic;2;True;Home;1;240000
6112;2022-02-08 19:03:39;2022-02-08 22:25:24;Female;Georgia;2;True;Home;78;250635
6111;2022-02-08 22:33:57;2022-02-08 23:08:34;Female;Dominican Republic;1;False;Directions;0;96000
7441;2022-02-08 23:41:33;2022-02-08 23:58:00;Male;Russia;5;True;Order;9;159600
8;2022-02-09 01:07:51;2022-02-09 04:25:39;Male;Dominican Republic;4;False;About Us;0;408000
2573;2022-02-09 07:14:51;2022-02-09 09:12:46;Male;Thailand;1;False;About Us;0;136000
9810;2022-02-09 10:25:01;2022-02-09 11:17:08;Female;Thailand;4;True;Search;15;456688
1146;2022-02-09 12:23:06;2022-02-10 10:56:27;Male;Dominican Republic;3;False;About Us;0;270000
7816;2022-02-10 15:13:16;2022-02-11 00:14:29;Female;Russia;3;False;Sales;0;109200
564;2022-02-11 00:18:14;2022-02-11 00:25:05;Female;Italy;2;False;About Us;0;261000
3662;2022-02-11 04:34:22;2022-02-11 04:34:24;Female;Turkey;1;False;Order;0;103200
4846;2022-02-11 09:52:35;2022-02-11 10:50:08;Female;Maldives;2;True;Home;36;96538
4120;2022-02-11 12:28:34;2022-02-14 08:12:35;Female;United Arab Emirates;1;True;Home;398;125596
7771;2022-02-13 11:42:28;2022-02-13 13:08:32;Male;Thailand;4;True;Directions;43;588132
1869;2022-02-13 19:14:09;2022-02-13 21:06:44;Female;Russia;5;True;Sales;84;188000
1168;2022-02-13 22:31:25;2022-02-14 01:28:32;Female;United Arab Emirates;2;False;Home;0;264600
6239;2022-02-14 09:58:46;2022-02-14 11:48:03;Female;Georgia;4;False;Home;0;609000
6673;2022-02-14 10:35:52;2022-02-14 10:36:48;Male;United Arab Emirates;4;False;About Us;0;446880
7092;2022-02-14 16:21:31;2022-02-14 17:18:58;Male;Kazakhstan;3;False;Directions;0;210000
1240;2022-02-14 16:34:56;2022-02-15 08:28:07;Male;Turkey;4;True;Order;6;460944
9281;2022-02-14 17:49:32;2022-02-14 21:19:09;Female;United Arab Emirates;1;False;About Us;0;136710
4462;2022-02-14 22:04:06;2022-02-14 22:08:06;Female;Maldives;1;False;Search;0;60450
8266;2022-02-14 22:40:55;2022-02-15 00:57:07;Male;Kazakhstan;5;True;About Us;2;280280
6422;2022-02-15 01:00:53;2022-02-15 02:01:35;Male;Egypt;4;True;Directions;27;292000
7702;2022-02-15 03:23:27;2022-02-15 15:27:59;Female;United Arab Emirates;2;False;Home;0;261660
6886;2022-02-15 11:24:24;2022-02-16 18:23:48;Female;Dominican Republic;1;False;Home;0;111600
243;2022-02-15 15:40:07;2022-02-15 17:15:23;Male;Russia;3;False;Home;0;115200
2310;2022-02-15 18:48:45;2022-02-15 19:36:06;Male;United Arab Emirates;2;False;Search;0;258720
2730;2022-02-15 20:33:56;2022-02-15 20:37:34;Male;Turkey;1;False;Home;0;110400
9609;2022-02-15 21:13:53;2022-02-21 03:04:19;Female;Turkey;3;False;Directions;0;360000
8645;2022-02-17 00:14:11;2022-02-17 07:27:58;Male;Maldives;3;True;Home;231;146640
5965;2022-02-17 09:48:01;2022-02-17 13:44:58;Female;Turkey;3;True;Search;168;298080
8289;2022-02-17 16:30:56;2022-02-17 20:28:52;Male;Thailand;3;True;Home;212;407490
9264;2022-02-17 21:15:56;2022-02-18 02:30:48;Male;Thailand;2;False;Search;0;248200
5658;2022-02-18 04:48:36;2022-02-18 23:14:56;Female;Thailand;2;False;Order;0;312800
5478;2022-02-19 00:08:37;2022-02-19 00:20:10;Male;Russia;1;True;Directions;2;27900
8838;2022-02-19 00:30:13;2022-02-19 00:54:37;Male;Thailand;4;True;Sales;1;626620
8922;2022-02-19 06:51:08;2022-02-19 10:00:17;Female;Italy;3;True;Sales;97;376650
1598;2022-02-19 12:02:14;2022-02-19 13:20:39;Female;Turkey;1;False;Home;0;112800
7534;2022-02-19 20:06:22;2022-02-19 21:01:28;Female;United Arab Emirates;2;False;About Us;0;249900
4798;2022-02-19 21:31:21;2022-02-19 21:44:12;Male;Dominican Republic;3;True;About Us;11;324576
6124;2022-02-20 00:17:56;2022-02-20 11:12:41;Female;Dominican Republic;4;False;Directions;0;398400
219;2022-02-20 14:50:35;2022-02-20 15:29:28;Female;Turkey;5;False;Sales;0;582000
6468;2022-02-20 17:10:49;2022-02-20 19:05:17;Male;Maldives;1;False;Order;0;63050
9203;2022-02-21 10:47:39;2022-02-21 16:58:56;Male;Maldives;3;True;Directions;23;156994
674;2022-02-21 10:51:55;2022-02-23 02:30:25;Male;Russia;4;True;About Us;193;102784
9149;2022-02-21 19:12:02;2022-02-21 22:39:47;Male;United Arab Emirates;4;True;Search;83;438765
3546;2022-02-22 02:10:21;2022-02-22 05:31:43;Male;Georgia;1;False;About Us;0;164500
2196;2022-02-22 06:48:35;2022-02-22 07:52:48;Male;Thailand;4;False;Order;0;646000
5775;2022-02-22 08:07:56;2022-02-22 14:37:27;Male;Russia;4;True;Home;260;136864
4648;2022-02-22 16:54:20;2022-02-22 20:32:55;Female;United Arab Emirates;2;False;Order;0;229320
8663;2022-02-23 08:33:06;2022-02-25 16:07:28;Female;Georgia;4;True;Search;312;525000
3398;2022-02-23 12:25:08;2022-02-23 14:25:53;Female;Thailand;4;True;Directions;23;600236
7993;2022-02-23 16:25:26;2022-02-23 17:08:57;Female;United Arab Emirates;1;True;Directions;12;125479
728;2022-02-23 18:33:45;2022-02-23 19:32:46;Male;Italy;5;True;Search;2;667500
92;2022-02-23 23:45:06;2022-02-24 14:49:35;Female;Kazakhstan;1;False;Sales;0;56000
968;2022-02-24 20:13:16;2022-02-25 01:09:15;Male;Russia;3;True;Home;92;102672
1549;2022-02-25 03:08:00;2022-02-25 05:41:44;Female;Maldives;5;True;Directions;104;277420
8684;2022-02-25 09:19:49;2022-02-25 09:28:53;Male;Maldives;1;True;About Us;3;56823
2568;2022-02-25 17:11:59;2022-02-26 00:08:16;Male;Dominican Republic;1;True;Search;77;108288
5998;2022-02-25 20:13:35;2022-02-25 20:28:26;Male;Egypt;4;False;Search;0;308000
4777;2022-02-25 20:33:12;2022-02-25 20:55:21;Male;Egypt;2;False;Directions;0;196000
2487;2022-02-26 01:22:32;2022-02-26 03:01:24;Female;United Arab Emirates;5;False;Sales;0;712950
6781;2022-02-26 03:51:01;2022-02-26 04:35:27;Male;Dominican Republic;2;True;Home;39;192240
1319;2022-02-26 05:06:02;2022-02-26 05:56:18;Male;Turkey;3;True;Order;5;291564
3801;2022-02-26 10:46:33;2022-02-26 15:36:49;Male;Georgia;2;True;Sales;98;274400
8027;2022-02-26 15:56:14;2022-02-26 16:57:22;Male;Dominican Republic;4;False;Directions;0;350400
2858;2022-02-26 19:30:10;2022-02-26 19:39:38;Female;Turkey;2;False;Directions;0;208800
3126;2022-02-26 23:03:27;2022-02-27 15:26:24;Female;United Arab Emirates;1;False;About Us;0;132300
9998;2022-02-27 01:29:18;2022-02-27 02:35:22;Female;Turkey;5;False;Directions;0;594000
6458;2022-02-27 03:25:21;2022-02-27 04:00:18;Male;United Arab Emirates;2;False;Search;0;235200
9405;2022-02-27 04:20:19;2022-02-27 07:50:14;Female;Dominican Republic;1;False;Sales;0;112800
8333;2022-02-27 08:01:14;2022-02-27 10:21:09;Female;Turkey;3;True;About Us;16;291276
4238;2022-02-27 17:50:26;2022-02-27 19:02:18;Male;Turkey;4;True;Sales;10;451200
9624;2022-02-27 18:23:49;2022-02-28 09:24:16;Male;Georgia;2;False;About Us;0;339500
7904;2022-02-27 21:45:59;2022-02-28 02:39:19;Male;Dominican Republic;5;True;About Us;5;394200
8001;2022-02-28 03:07:04;2022-02-28 04:58:08;Female;Egypt;1;True;Home;50;95060
728;2022-02-28 15:41:52;2022-02-28 16:37:40;Female;Dominican Republic;5;True;Order;19;491280
3517;2022-02-28 18:15:45;2022-02-28 21:23:36;Female;Egypt;1;False;Directions;0;94000
7141;2022-02-28 19:38:25;2022-02-28 19:59:33;Female;Maldives;5;False;Search;0;292500
4813;2022-03-01 03:08:56;2022-03-01 03:14:07;Female;Georgia;4;True;Directions;2;560280
464;2022-03-01 03:55:27;2022-03-01 06:32:27;Female;Kazakhstan;2;True;Directions;136;127596
3421;2022-03-01 10:14:41;2022-03-01 10:45:49;Female;Russia;2;False;Sales;0;74400
9470;2022-03-01 11:33:58;2022-03-01 12:06:08;Female;Maldives;2;True;Home;6;120978
5795;2022-03-01 12:20:43;2022-03-01 12:54:44;Female;Dominican Republic;5;False;Home;0;546000
3392;2022-03-01 13:45:51;2022-03-01 17:35:11;Female;Egypt;4;True;Search;82;294400
8277;2022-03-01 14:51:53;2022-03-01 15:33:14;Male;Italy;2;False;Order;0;234000
2778;2022-03-01 15:49:42;2022-03-01 16:05:39;Male;Egypt;3;True;Sales;9;238140
3922;2022-03-01 17:55:54;2022-03-01 21:19:55;Male;Russia;2;True;Sales;7;72192
3796;2022-03-01 23:27:01;2022-03-02 01:07:31;Female;Kazakhstan;5;True;Search;96;224840
1170;2022-03-02 02:37:55;2022-03-02 09:30:17;Female;Italy;1;True;Search;21;135135
7146;2022-03-02 04:55:06;2022-03-04 05:36:28;Male;Turkey;3;False;Home;0;334800
6345;2022-03-02 12:21:43;2022-03-02 14:18:23;Female;Turkey;3;True;Search;17;321264
2466;2022-03-02 19:35:45;2022-03-02 19:55:29;Male;Russia;4;True;Search;18;122304
5892;2022-03-03 00:07:43;2022-03-03 00:29:05;Female;Italy;4;True;About Us;16;507300
2421;2022-03-03 01:41:20;2022-03-03 19:15:24;Female;Thailand;1;False;Home;0;158100
5530;2022-03-03 19:30:59;2022-03-03 22:50:23;Female;Georgia;2;False;Sales;0;304500
1039;2022-03-04 08:21:07;2022-03-04 14:01:53;Female;United Arab Emirates;4;False;Order;0;505680
1297;2022-03-04 09:32:20;2022-03-04 10:22:50;Male;Dominican Republic;3;False;Directions;0;327600
6074;2022-03-04 11:29:05;2022-03-04 16:56:08;Male;United Arab Emirates;3;True;Home;94;397826
2845;2022-03-04 22:57:14;2022-03-05 00:10:38;Female;Dominican Republic;4;True;Search;44;356448
4181;2022-03-05 01:02:56;2022-03-05 09:34:07;Female;United Arab Emirates;5;True;About Us;43;663264
454;2022-03-05 03:38:22;2022-03-05 03:47:49;Female;United Arab Emirates;4;True;About Us;9;439588
6001;2022-03-05 03:57:04;2022-03-05 06:16:18;Male;United Arab Emirates;1;False;Directions;0;107310
5878;2022-03-05 15:11:59;2022-03-05 17:25:16;Female;Russia;1;False;Sales;0;36000
1415;2022-03-06 06:49:10;2022-03-06 07:22:36;Female;Georgia;2;False;Search;0;308000
9722;2022-03-06 13:01:31;2022-03-09 08:21:25;Male;Italy;1;False;Home;0;130500
3114;2022-03-06 17:14:45;2022-03-07 06:38:18;Female;Russia;3;True;Directions;194;111600
752;2022-03-06 18:18:38;2022-04-05 06:32:55;Female;Egypt;3;False;Directions;0;240000
5156;2022-03-07 11:18:44;2022-03-07 13:11:07;Female;Maldives;5;True;Sales;89;289835
9084;2022-03-07 16:06:21;2022-03-08 00:02:29;Male;Thailand;2;False;Search;0;292400
5954;2022-03-08 01:51:04;2022-03-08 02:40:31;Male;Italy;2;False;Sales;0;225000
4340;2022-03-08 02:49:45;2022-03-09 18:23:59;Male;Italy;4;False;Home;0;588000
7771;2022-03-09 11:16:25;2022-03-09 12:03:21;Male;Egypt;5;True;Sales;42;369000
1593;2022-03-09 19:49:12;2022-03-09 21:05:44;Female;Russia;4;False;About Us;0;116800
3207;2022-03-09 22:11:31;2022-03-10 01:50:54;Female;Kazakhstan;5;False;Home;0;311500
193;2022-03-10 02:22:15;2022-03-10 02:45:42;Male;Dominican Republic;5;True;About Us;13;475020
1841;2022-03-10 02:49:53;2022-03-10 08:29:14;Male;Dominican Republic;1;True;Directions;28;96612
638;2022-03-10 04:14:02;2022-03-10 06:04:12;Male;Thailand;1;True;Order;23;158100
8028;2022-03-10 09:17:11;2022-03-10 11:04:39;Male;Georgia;3;False;Sales;0;430500
5868;2022-03-10 12:37:18;2022-03-10 13:28:35;Female;Turkey;5;True;About Us;24;417120
1117;2022-03-10 15:40:05;2022-03-10 20:04:43;Male;Maldives;2;False;Home;0;94900
300;2022-03-10 15:50:16;2022-03-10 16:33:25;Male;Dominican Republic;2;False;Home;0;180000
7227;2022-03-10 17:01:22;2022-03-10 17:34:29;Female;Turkey;3;True;About Us;7;252288
2788;2022-03-10 23:47:22;2022-03-11 00:48:24;Female;Thailand;4;False;Directions;0;598400
8298;2022-03-11 07:30:36;2022-03-11 07:31:17;Female;Georgia;5;False;Home;0;796250
6415;2022-03-11 09:01:21;2022-03-12 05:44:03;Male;United Arab Emirates;3;False;About Us;0;370440
8454;2022-03-11 09:58:48;2022-03-11 16:47:15;Female;Kazakhstan;4;True;Directions;171;235984
1057;2022-03-11 18:15:14;2022-03-19 14:01:03;Male;Georgia;4;True;Home;245;503230
7227;2022-03-12 06:03:27;2022-03-12 07:51:16;Male;Turkey;4;False;Directions;0;436800
3932;2022-03-12 11:23:29;2022-03-14 11:49:47;Male;Egypt;1;False;Order;0;85000
6187;2022-03-14 14:31:49;2022-03-14 15:10:12;Male;United Arab Emirates;4;True;Search;37;502975
4269;2022-03-14 22:14:26;2022-03-15 07:09:24;Male;Egypt;3;False;Order;0;279000
2781;2022-03-15 12:07:53;2022-03-15 14:04:29;Female;United Arab Emirates;1;False;Directions;0;122010
2485;2022-03-15 15:45:33;2022-03-15 17:21:29;Female;Russia;3;False;About Us;0;109200
4662;2022-03-15 18:15:58;2022-03-15 23:49:29;Female;Thailand;1;False;Order;0;146200
3777;2022-03-16 00:19:39;2022-03-16 02:45:40;Male;Russia;1;False;Sales;0;30400
3724;2022-03-16 10:31:00;2022-03-16 13:27:45;Male;Thailand;2;False;Search;0;285600
271;2022-03-16 16:59:30;2022-03-16 18:44:45;Female;Russia;1;False;Directions;0;29600
2844;2022-03-16 21:50:29;2022-03-16 23:56:57;Female;Russia;1;True;Order;37;30000
4021;2022-03-17 03:50:08;2022-03-17 05:45:55;Male;Egypt;2;True;Search;17;146300
5584;2022-03-17 07:43:50;2022-03-17 11:32:28;Male;Dominican Republic;1;False;Order;0;105600
8946;2022-03-17 13:20:02;2022-03-17 19:05:33;Male;Italy;3;False;Sales;0;436500
9429;2022-03-17 22:33:49;2022-03-18 00:45:39;Male;Russia;3;False;Search;0;114000
6940;2022-03-18 01:20:59;2022-03-18 01:51:20;Male;Thailand;1;True;Directions;29;124899
6948;2022-03-18 05:19:59;2022-04-14 03:43:52;Female;Dominican Republic;1;False;Home;0;94800
2868;2022-03-19 15:40:36;2022-03-19 16:42:52;Female;Thailand;5;False;Home;0;671500
3776;2022-03-19 17:02:27;2022-03-19 18:41:51;Female;Kazakhstan;5;False;Search;0;294000
3937;2022-03-20 00:36:20;2022-03-21 11:28:23;Male;Georgia;5;False;About Us;0;673750
3519;2022-03-21 13:21:39;2022-03-21 13:39:31;Male;Italy;2;True;Search;4;297000
6801;2022-03-21 15:15:09;2022-03-21 23:17:39;Male;Thailand;5;True;Sales;12;750295
4448;2022-03-21 23:28:32;2022-03-21 23:59:34;Male;Thailand;2;True;Sales;10;266288
2472;2022-03-22 04:15:06;2022-03-22 05:14:10;Female;Kazakhstan;4;False;Home;0;240800
6033;2022-03-22 11:57:10;2022-03-22 12:08:55;Female;Italy;1;False;Directions;0;136500
432;2022-03-22 16:15:58;2022-03-22 19:34:34;Female;Russia;1;True;Home;105;29568
6834;2022-03-23 00:54:31;2022-03-23 01:23:09;Female;Maldives;3;True;Home;20;171990
8168;2022-03-23 02:07:17;2022-03-23 02:37:47;Male;United Arab Emirates;4;False;Search;0;552720
1506;2022-03-23 07:05:23;2022-03-23 09:18:52;Female;United Arab Emirates;1;True;Directions;84;101871
9036;2022-03-23 11:17:03;2022-03-23 11:20:28;Female;Kazakhstan;4;True;Order;3;191520
3013;2022-03-23 19:44:00;2022-03-23 20:49:54;Female;Georgia;5;True;Home;43;673750
5274;2022-03-23 20:56:32;2022-03-24 02:42:39;Male;Kazakhstan;3;True;Home;13;149310
8117;2022-03-24 02:58:41;2022-03-24 07:35:27;Male;Turkey;5;True;Home;124;479880
5970;2022-03-24 08:14:57;2022-03-25 00:40:08;Female;Dominican Republic;3;False;About Us;0;352800
9335;2022-03-25 00:53:50;2022-03-25 00:53:54;Male;Dominican Republic;3;False;Directions;0;270000
1557;2022-03-25 03:04:52;2022-03-25 08:28:04;Male;Kazakhstan;1;False;About Us;0;59500
6704;2022-03-25 08:54:50;2022-03-25 09:24:29;Male;Italy;1;True;Directions;13;135000
7319;2022-03-25 09:36:16;2022-03-25 10:54:27;Female;Maldives;1;True;About Us;44;50700
7514;2022-03-25 10:59:24;2022-03-25 11:50:36;Female;Maldives;3;False;About Us;0;144300
4371;2022-03-25 13:55:40;2022-03-25 20:28:20;Male;Kazakhstan;2;False;Sales;0;112000
7008;2022-03-25 22:47:25;2022-03-26 02:31:41;Female;Turkey;4;False;Directions;0;456000
7233;2022-03-26 04:00:18;2022-03-26 04:37:25;Male;Dominican Republic;1;False;Directions;0;118800
2773;2022-03-26 07:09:12;2022-03-26 07:09:17;Male;Kazakhstan;1;False;Sales;0;62300
9648;2022-03-26 07:16:39;2022-03-26 07:22:28;Female;Kazakhstan;3;False;Sales;0;178500
8887;2022-03-26 08:42:07;2022-03-26 20:54:35;Female;Georgia;5;True;Home;109;700875
6376;2022-03-26 20:55:11;2022-03-27 03:23:35;Female;Kazakhstan;1;False;Directions;0;61600
9457;2022-03-27 07:21:48;2022-03-27 08:50:00;Female;Georgia;1;True;Order;39;133402
1010;2022-03-27 09:41:30;2022-03-27 12:53:07;Male;Thailand;3;False;Directions;0;448800
4504;2022-03-27 14:10:50;2022-03-27 21:55:22;Female;Italy;1;True;Home;31;142560
6808;2022-03-28 07:40:02;2022-03-29 04:00:44;Male;Kazakhstan;5;False;Directions;0;346500
1187;2022-03-29 11:05:24;2022-03-29 12:55:02;Male;Maldives;4;False;Order;0;228800
2096;2022-03-29 13:46:50;2022-03-31 22:47:00;Female;Turkey;3;True;Home;42;304380
414;2022-04-01 00:48:20;2022-04-01 05:40:45;Female;Egypt;4;True;Directions;157;372240
3914;2022-04-01 10:25:05;2022-04-01 17:53:21;Female;United Arab Emirates;2;True;Home;235;264864
7104;2022-04-01 18:40:24;2022-04-01 20:54:24;Female;Maldives;5;False;About Us;0;315250
9426;2022-04-02 02:03:10;2022-04-02 03:38:30;Male;Kazakhstan;1;True;Directions;83;55930
1087;2022-04-02 12:18:38;2022-04-02 19:42:33;Female;Thailand;4;True;Sales;79;532168
9259;2022-04-02 21:35:04;2022-04-02 22:39:33;Female;Russia;2;True;About Us;8;56056
6227;2022-04-03 01:35:47;2022-04-03 20:18:09;Female;Georgia;4;True;Order;325;467250
5218;2022-04-03 23:07:14;2022-04-03 23:53:37;Female;Georgia;5;False;About Us;0;857500
9671;2022-04-04 02:24:58;2022-04-26 12:54:15;Female;United Arab Emirates;4;False;About Us;0;588000
8683;2022-04-05 15:33:11;2022-04-05 16:49:31;Female;Thailand;1;True;Home;3;144500
2126;2022-04-05 18:03:19;2022-04-06 04:43:55;Female;Dominican Republic;4;True;Home;37;350592
266;2022-04-06 06:39:30;2022-04-06 15:21:17;Female;Turkey;2;False;About Us;0;225600
7101;2022-04-06 21:41:03;2022-04-06 22:06:02;Female;Dominican Republic;1;True;Order;17;91728
6882;2022-04-06 23:10:43;2022-04-06 23:27:31;Female;Turkey;2;False;Sales;0;230400
8764;2022-04-06 23:39:37;2022-04-07 00:51:46;Female;Turkey;2;True;Order;4;202536
8635;2022-04-07 04:22:43;2022-04-07 04:43:27;Female;Italy;5;False;Search;0;547500
8216;2022-04-07 06:11:42;2022-04-07 13:18:48;Female;Egypt;4;False;Search;0;396000
7008;2022-04-07 17:37:33;2022-04-07 17:40:32;Male;Georgia;1;False;Sales;0;136500
5946;2022-04-07 20:28:14;2022-04-07 21:24:14;Female;Russia;2;True;Search;55;73720
7387;2022-04-08 03:37:30;2022-04-08 04:18:31;Male;Turkey;4;False;Search;0;388800
7135;2022-04-08 04:49:26;2022-04-10 13:29:21;Male;Turkey;1;True;Search;43;94752
2095;2022-04-10 13:49:49;2022-04-10 13:50:33;Female;Italy;3;False;Directions;0;346500
5796;2022-04-10 20:57:11;2022-04-10 23:24:48;Female;Kazakhstan;3;False;About Us;0;186900
3332;2022-04-11 02:36:35;2022-04-11 03:13:50;Female;Russia;3;True;Order;18;107088
5061;2022-04-11 03:28:27;2022-04-11 09:04:28;Female;Kazakhstan;3;False;Order;0;195300
5186;2022-04-11 09:20:07;2022-04-11 10:01:15;Female;Thailand;5;True;Order;14;766785
6577;2022-04-11 12:42:25;2022-04-12 10:33:12;Male;Georgia;5;False;Order;0;840000
6670;2022-04-12 15:51:50;2022-04-12 23:57:50;Female;Italy;2;True;About Us;123;245520
9715;2022-04-13 04:23:56;2022-04-13 06:28:54;Male;Kazakhstan;4;False;Search;0;221200
1736;2022-04-13 08:37:19;2022-04-13 10:50:42;Female;Maldives;2;False;About Us;0;122200
3054;2022-04-13 12:15:09;2022-04-13 13:04:42;Male;Turkey;2;True;Directions;9;176928
2442;2022-04-13 15:18:38;2022-04-13 16:04:56;Male;Italy;3;False;Order;0;436500
7117;2022-04-14 05:34:25;2022-04-14 07:47:10;Male;Turkey;5;True;About Us;13;436500
5731;2022-04-14 06:02:19;2022-04-14 06:37:26;Male;Georgia;3;True;Search;27;391755
9298;2022-04-14 11:52:41;2022-04-14 14:25:26;Female;Russia;5;True;Search;33;163800
805;2022-04-15 00:03:27;2022-04-25 17:28:47;Male;Egypt;1;False;Home;0;79000
4134;2022-04-15 02:53:48;2022-04-15 07:31:38;Male;Georgia;1;False;Directions;0;171500
6777;2022-04-15 08:41:54;2022-04-15 09:34:31;Male;Kazakhstan;3;False;Home;0;157500
6101;2022-04-15 17:37:54;2022-04-16 13:15:50;Male;Turkey;4;True;Sales;195;401568
6554;2022-04-16 15:11:44;2022-04-16 16:25:18;Female;Turkey;1;True;Directions;39;95040
3378;2022-04-16 23:10:44;2022-04-17 00:44:51;Male;Dominican Republic;5;True;Sales;31;496320
6091;2022-04-17 01:58:34;2022-04-17 03:33:26;Male;United Arab Emirates;5;True;About Us;13;519498
6616;2022-04-17 09:54:00;2022-04-17 14:11:24;Female;Russia;5;True;Sales;232;148000
3310;2022-04-17 14:12:38;2022-04-17 15:16:36;Female;Kazakhstan;5;False;Directions;0;283500
