id;start_session;stop_session;sex;travel_country;number_of_travalers;travel_date;consultation;website_page;cons_duration;travel_amount
2656060;2041-02-23 05:22:57.958325;2041-02-23 06:09:20.642604;1;Thailand;1;PASS;PASS;PASS;PASS;147900.0
7664910;2041-02-23 08:50:53.608649;2041-02-23 09:47:37.044487;1;Italy;2;PASS;PASS;PASS;PASS;297000.0
8065719;2041-02-23 09:06:55.981437;2041-02-23 12:25:12.942785;0;Thailand;5;PASS;PASS;PASS;PASS;799000.0
4347368;2041-02-23 17:28:15.436144;2041-02-23 20:15:24.572678;1;United Arab Emirates;3;PASS;PASS;PASS;PASS;339570.0
9589032;2041-02-23 21:53:51.042634;2041-02-23 22:24:55.435545;1;Dominican Republic;1;PASS;PASS;PASS;PASS;116400.0
4176982;2041-02-23 23:38:47.727712;2041-02-24 17:10:22.410264;1;Italy;2;PASS;PASS;PASS;PASS;279000.0
112129;2041-02-24 18:06:31.504568;2041-02-24 18:25:21.225967;0;Dominican Republic;3;PASS;PASS;PASS;PASS;327600.0
1395179;2041-02-24 23:46:25.593054;2041-02-25 00:23:03.424345;1;Kazakhstan;2;PASS;PASS;PASS;PASS;113400.0
8541900;2041-02-23 17:13:13.759221;2041-02-25 07:48:13.371061;1;United Arab Emirates;5;PASS;PASS;PASS;PASS;698250.0
6804619;2041-02-25 08:37:26.161394;2041-02-25 09:46:59.453362;1;Kazakhstan;3;PASS;PASS;PASS;PASS;197400.0
8042200;2041-02-25 11:48:13.069644;2041-02-25 12:46:51.319346;1;Dominican Republic;5;PASS;PASS;PASS;PASS;582000.0
195504;2041-02-25 14:41:14.122848;2041-02-25 16:44:23.025828;1;Kazakhstan;5;PASS;PASS;PASS;PASS;273000.0
6661182;2041-02-25 12:51:49.194192;2041-02-25 19:00:36.999727;0;Dominican Republic;3;PASS;PASS;PASS;PASS;342000.0
8139271;2041-02-26 03:06:51.584120;2041-02-26 11:32:17.395068;1;United Arab Emirates;4;PASS;PASS;PASS;PASS;576240.0
9075146;2041-02-26 12:02:43.700989;2041-02-26 12:22:00.955309;0;Kazakhstan;2;PASS;PASS;PASS;PASS;121800.0
9224992;2041-02-26 16:36:55.718294;2041-02-26 16:41:05.897089;1;United Arab Emirates;5;PASS;PASS;PASS;PASS;720300.0
1843072;2041-02-26 19:08:19.407021;2041-02-26 20:26:31.265704;0;Italy;2;PASS;PASS;PASS;PASS;276000.0
4659796;2041-02-26 04:10:13.086750;2041-02-27 00:42:40.722996;1;Thailand;4;PASS;PASS;PASS;PASS;578000.0
1765010;2041-02-27 08:06:10.809102;2041-02-27 09:42:46.944995;1;Dominican Republic;4;PASS;PASS;PASS;PASS;403200.0
6892479;2041-02-27 13:09:18.628969;2041-02-27 13:59:31.024354;1;United Arab Emirates;3;PASS;PASS;PASS;PASS;370440.0
7843738;2041-02-27 13:21:39.719616;2041-02-27 14:59:48.137024;1;Italy;3;PASS;PASS;PASS;PASS;427500.0
2340585;2041-02-27 16:41:20.812943;2041-02-27 19:47:25.568723;0;Russia;4;PASS;PASS;PASS;PASS;153600.0
9265744;2041-02-28 07:04:22.999983;2041-02-28 11:52:19.306790;1;Italy;4;PASS;PASS;PASS;PASS;450000.0
1292073;2041-02-28 15:58:57.615953;2041-02-28 17:36:01.009690;0;Italy;1;PASS;PASS;PASS;PASS;150000.0
3387956;2041-02-28 17:43:46.544691;2041-02-28 19:02:39.557998;0;Italy;5;PASS;PASS;PASS;PASS;622500.0
2782141;2041-02-28 20:52:16.275761;2041-02-28 21:20:02.453080;0;Dominican Republic;3;PASS;PASS;PASS;PASS;352800.0
3288347;2041-02-28 18:12:59.739325;2041-02-28 23:10:54.507717;1;United Arab Emirates;4;PASS;PASS;PASS;PASS;441000.0
6322172;2041-03-01 00:58:55.008565;2041-03-01 04:54:22.777067;1;Kazakhstan;4;PASS;PASS;PASS;PASS;207200.0
9447340;2041-03-01 02:42:18.955331;2041-03-01 11:26:55.023357;0;Dominican Republic;5;PASS;PASS;PASS;PASS;504000.0
4746633;2041-03-01 13:32:38.359139;2041-03-01 13:49:10.880550;1;Thailand;3;PASS;PASS;PASS;PASS;443700.0
42121;2041-03-01 13:07:11.254501;2041-03-01 15:34:51.234538;0;United Arab Emirates;1;PASS;PASS;PASS;PASS;141120.0
2475493;2041-03-01 17:57:11.289345;2041-03-01 19:16:43.665271;0;United Arab Emirates;4;PASS;PASS;PASS;PASS;441000.0
9626272;2041-03-01 21:28:48.672373;2041-03-01 21:56:38.269081;0;United Arab Emirates;3;PASS;PASS;PASS;PASS;321930.0
5931789;2041-03-01 22:33:50.124160;2041-03-01 23:12:39.148707;1;Kazakhstan;3;PASS;PASS;PASS;PASS;193200.0
1414835;2041-03-02 00:20:09.155951;2041-03-02 00:22:21.815754;1;United Arab Emirates;4;PASS;PASS;PASS;PASS;493920.0
5103901;2041-03-02 00:24:41.240279;2041-03-02 04:22:57.559109;1;United Arab Emirates;5;PASS;PASS;PASS;PASS;705600.0
1207308;2041-03-01 17:17:03.609228;2041-03-02 07:28:50.547773;0;United Arab Emirates;5;PASS;PASS;PASS;PASS;676200.0
1256476;2041-03-02 11:07:40.114924;2041-03-02 13:50:32.052579;1;Thailand;1;PASS;PASS;PASS;PASS;159800.0
8872307;2041-03-02 15:26:10.120450;2041-03-02 22:00:18.132405;0;Italy;4;PASS;PASS;PASS;PASS;594000.0
3967888;2041-03-03 04:10:51.401196;2041-03-03 06:19:03.563442;1;Dominican Republic;1;PASS;PASS;PASS;PASS;96000.0
5767983;2041-03-03 09:22:36.170903;2041-03-03 11:48:48.408096;1;Russia;1;PASS;PASS;PASS;PASS;38000.0
8187744;2041-03-03 11:56:39.933048;2041-03-03 12:09:32.317636;0;Dominican Republic;3;PASS;PASS;PASS;PASS;284400.0
7329022;2041-03-03 12:52:39.419201;2041-03-03 21:53:33.211450;0;United Arab Emirates;5;PASS;PASS;PASS;PASS;580650.0
3770160;2041-03-04 01:13:44.767674;2041-03-04 03:33:31.248203;0;Dominican Republic;4;PASS;PASS;PASS;PASS;436800.0
3957952;2041-03-04 09:51:08.762226;2041-03-04 14:30:49.827673;0;Dominican Republic;5;PASS;PASS;PASS;PASS;552000.0
8888922;2041-03-04 17:26:06.672959;2041-03-04 18:30:11.379262;0;Thailand;5;PASS;PASS;PASS;PASS;816000.0
6300638;2041-03-05 01:04:49.721373;2041-03-05 02:49:52.919583;1;Russia;4;PASS;PASS;PASS;PASS;126400.0
7494298;2041-03-05 04:53:13.147286;2041-03-05 05:59:00.142844;0;Italy;1;PASS;PASS;PASS;PASS;118500.0
8315045;2041-03-05 09:16:26.204772;2041-03-05 16:05:49.871891;1;United Arab Emirates;4;PASS;PASS;PASS;PASS;511560.0
1862698;2041-03-05 18:08:40.271139;2041-03-05 18:44:09.468081;1;Kazakhstan;4;PASS;PASS;PASS;PASS;266000.0
1276572;2041-03-05 19:55:04.528470;2041-03-05 22:04:08.745959;1;Thailand;1;PASS;PASS;PASS;PASS;144500.0
4412649;2041-03-05 23:03:52.203257;2041-03-06 04:35:57.776477;0;Russia;2;PASS;PASS;PASS;PASS;59200.0
6285173;2041-03-02 14:38:25.332701;2041-03-06 14:49:47.162281;0;United Arab Emirates;5;PASS;PASS;PASS;PASS;565950.0
8963709;2041-03-06 18:57:48.580858;2041-03-06 20:18:05.964058;0;Dominican Republic;1;PASS;PASS;PASS;PASS;114000.0
1484536;2041-03-06 20:44:10.440092;2041-03-06 21:03:19.768991;1;Dominican Republic;3;PASS;PASS;PASS;PASS;324000.0
5484751;2041-03-07 00:35:37.351811;2041-03-07 01:34:55.893043;0;Italy;5;PASS;PASS;PASS;PASS;577500.0
4128346;2041-03-07 08:45:15.368595;2041-03-07 09:34:52.472482;1;Thailand;4;PASS;PASS;PASS;PASS;666400.0
7493314;2041-03-07 10:31:17.992564;2041-03-07 11:10:39.749201;0;Thailand;1;PASS;PASS;PASS;PASS;141100.0
3140869;2041-03-07 10:43:20.815053;2041-03-07 12:35:57.458721;0;Russia;1;PASS;PASS;PASS;PASS;32400.0
4866210;2041-03-07 13:43:48.195749;2041-03-07 14:47:56.653713;0;United Arab Emirates;4;PASS;PASS;PASS;PASS;441000.0
8509048;2041-03-07 17:56:59.960744;2041-03-07 18:29:09.507596;1;Dominican Republic;5;PASS;PASS;PASS;PASS;540000.0
3826754;2041-03-08 05:16:43.216195;2041-03-08 13:06:28.015671;0;Dominican Republic;2;PASS;PASS;PASS;PASS;220800.0
98670;2041-03-08 13:34:09.794402;2041-03-08 13:48:26.774167;0;Kazakhstan;5;PASS;PASS;PASS;PASS;259000.0
3001231;2041-03-08 13:54:00.054020;2041-03-08 14:18:30.499588;1;Dominican Republic;1;PASS;PASS;PASS;PASS;102000.0
2871471;2041-03-08 21:00:02.248586;2041-03-08 22:48:33.684196;1;United Arab Emirates;2;PASS;PASS;PASS;PASS;217560.0
8458794;2041-03-08 23:12:04.637453;2041-03-09 02:15:02.605261;1;Italy;3;PASS;PASS;PASS;PASS;418500.0
7162456;2041-03-09 03:46:31.243091;2041-03-09 06:18:01.661107;0;United Arab Emirates;3;PASS;PASS;PASS;PASS;343980.0
231838;2041-03-09 09:03:27.450267;2041-03-09 12:15:58.522352;1;Russia;1;PASS;PASS;PASS;PASS;39200.0
8858762;2041-03-09 12:21:43.390045;2041-03-09 13:34:48.000840;1;United Arab Emirates;5;PASS;PASS;PASS;PASS;727650.0
8299244;2041-03-09 13:40:37.544069;2041-03-09 16:32:12.987004;1;United Arab Emirates;2;PASS;PASS;PASS;PASS;241080.0
9916964;2041-03-09 21:19:48.290781;2041-03-09 23:08:09.234556;1;Kazakhstan;5;PASS;PASS;PASS;PASS;297500.0
3271978;2041-03-10 04:44:16.994397;2041-03-10 05:12:39.522479;1;United Arab Emirates;3;PASS;PASS;PASS;PASS;348390.0
836416;2041-03-10 06:51:41.246634;2041-03-10 10:39:47.298861;1;Russia;5;PASS;PASS;PASS;PASS;176000.0
95320;2041-03-10 11:35:16.178409;2041-03-10 12:59:22.374696;0;Dominican Republic;4;PASS;PASS;PASS;PASS;460800.0
2000252;2041-03-10 13:43:10.681661;2041-03-10 16:16:32.319131;0;Italy;3;PASS;PASS;PASS;PASS;418500.0
5349050;2041-03-10 19:36:24.123122;2041-03-10 19:55:49.216916;1;Dominican Republic;4;PASS;PASS;PASS;PASS;398400.0
8056278;2041-03-10 20:42:01.914397;2041-03-10 22:12:00.272663;0;Russia;5;PASS;PASS;PASS;PASS;176000.0
9767934;2041-03-11 01:59:06.250917;2041-03-12 20:51:10.279079;0;United Arab Emirates;1;PASS;PASS;PASS;PASS;142590.0
3812912;2041-03-12 23:29:41.168717;2041-03-12 23:41:25.626895;1;Dominican Republic;5;PASS;PASS;PASS;PASS;522000.0
872994;2041-03-13 00:15:16.089326;2041-03-13 02:52:59.475096;1;Dominican Republic;2;PASS;PASS;PASS;PASS;211200.0
3630816;2041-03-13 03:38:23.622447;2041-03-13 15:21:11.761326;1;Russia;4;PASS;PASS;PASS;PASS;126400.0
3578410;2041-03-13 21:34:23.601329;2041-03-14 02:02:15.369993;1;Thailand;2;PASS;PASS;PASS;PASS;306000.0
853775;2041-03-08 06:06:55.543168;2041-03-14 09:11:26.429545;1;United Arab Emirates;3;PASS;PASS;PASS;PASS;361620.0
171372;2041-03-14 13:17:21.978629;2041-03-14 14:09:58.368957;1;Kazakhstan;4;PASS;PASS;PASS;PASS;271600.0
420432;2041-03-14 20:53:10.875059;2041-03-14 22:19:31.790730;1;Thailand;3;PASS;PASS;PASS;PASS;413100.0
5439072;2041-03-15 07:59:44.965798;2041-03-15 08:47:47.133179;0;Russia;1;PASS;PASS;PASS;PASS;32800.0
4220810;2041-03-15 10:47:02.999682;2041-03-15 11:08:43.434399;1;Italy;1;PASS;PASS;PASS;PASS;132000.0
480838;2041-03-15 11:16:27.578131;2041-03-15 12:54:49.342297;0;Dominican Republic;5;PASS;PASS;PASS;PASS;480000.0
6751630;2041-03-15 04:43:01.292455;2041-03-15 16:49:44.627316;1;Italy;5;PASS;PASS;PASS;PASS;630000.0
3387949;2041-03-15 19:03:16.026689;2041-03-15 20:14:04.827935;0;Russia;1;PASS;PASS;PASS;PASS;34000.0
7886555;2041-03-15 23:25:07.203124;2041-03-15 23:40:56.005344;1;Dominican Republic;1;PASS;PASS;PASS;PASS;98400.0
3191158;2041-03-15 23:08:09.835048;2041-03-16 00:21:42.352230;1;Kazakhstan;1;PASS;PASS;PASS;PASS;51100.0
5533151;2041-03-16 02:06:50.214314;2041-03-16 03:06:03.900169;1;United Arab Emirates;4;PASS;PASS;PASS;PASS;540960.0
8521946;2041-03-16 07:49:11.032471;2041-03-16 10:52:00.569762;0;Kazakhstan;1;PASS;PASS;PASS;PASS;55300.0
1791409;2041-03-16 04:31:22.308514;2041-03-16 19:02:15.585727;0;United Arab Emirates;5;PASS;PASS;PASS;PASS;565950.0
1028350;2041-03-16 19:05:42.335474;2041-03-16 20:13:46.222247;1;Italy;1;PASS;PASS;PASS;PASS;132000.0
6419529;2041-03-16 21:22:21.388344;2041-03-16 21:51:59.924876;0;Italy;5;PASS;PASS;PASS;PASS;727500.0
8784597;2041-03-16 23:31:41.746247;2041-03-17 01:41:33.930781;1;United Arab Emirates;2;PASS;PASS;PASS;PASS;244020.0
514687;2041-03-17 06:41:01.449525;2041-03-17 09:48:16.648092;1;Italy;3;PASS;PASS;PASS;PASS;369000.0
6266439;2041-03-16 11:16:12.384678;2041-03-17 23:43:25.159621;1;United Arab Emirates;4;PASS;PASS;PASS;PASS;493920.0
28815;2041-03-17 23:43:49.433563;2041-03-18 00:29:16.578043;1;Dominican Republic;1;PASS;PASS;PASS;PASS;97200.0
9455750;2041-03-18 03:36:24.049742;2041-03-18 04:41:42.937975;1;Italy;5;PASS;PASS;PASS;PASS;577500.0
6692401;2041-03-18 06:43:48.565268;2041-03-18 10:30:13.194619;1;Kazakhstan;5;PASS;PASS;PASS;PASS;308000.0
9382811;2041-03-18 11:51:37.957423;2041-03-18 12:02:45.935002;1;Dominican Republic;2;PASS;PASS;PASS;PASS;184800.0
1042209;2041-03-18 18:22:07.496439;2041-03-18 21:13:33.106573;1;Thailand;4;PASS;PASS;PASS;PASS;612000.0
4160991;2041-03-19 02:51:49.331561;2041-03-19 06:26:12.316251;0;United Arab Emirates;5;PASS;PASS;PASS;PASS;565950.0
9366519;2041-03-19 15:05:45.329809;2041-03-19 21:10:37.735732;0;Dominican Republic;4;PASS;PASS;PASS;PASS;369600.0
5581879;2041-03-19 23:08:02.156849;2041-03-20 02:51:15.089788;0;Russia;5;PASS;PASS;PASS;PASS;164000.0
3471373;2041-03-20 05:44:03.587974;2041-03-20 06:10:16.263936;1;Kazakhstan;4;PASS;PASS;PASS;PASS;240800.0
1567480;2041-03-20 06:45:55.527038;2041-03-20 07:04:31.831073;0;United Arab Emirates;2;PASS;PASS;PASS;PASS;226380.0
1947501;2041-03-20 07:15:01.276357;2041-03-20 07:40:09.303521;1;United Arab Emirates;2;PASS;PASS;PASS;PASS;267540.0
7148826;2041-03-20 09:36:57.411212;2041-03-20 12:05:14.541580;1;United Arab Emirates;3;PASS;PASS;PASS;PASS;396900.0
6286239;2041-03-20 12:27:00.025367;2041-03-20 19:59:33.882415;0;Thailand;3;PASS;PASS;PASS;PASS;448800.0
107033;2041-03-20 21:17:38.793878;2041-03-20 22:06:27.024662;0;Thailand;4;PASS;PASS;PASS;PASS;537200.0
1486815;2041-03-20 23:06:40.476767;2041-03-21 01:27:28.232752;1;Russia;3;PASS;PASS;PASS;PASS;94800.0
1473934;2041-03-21 06:37:56.880188;2041-03-21 06:47:05.949219;1;United Arab Emirates;3;PASS;PASS;PASS;PASS;361620.0
1679045;2041-03-21 09:21:11.275731;2041-03-21 10:22:50.236734;1;Kazakhstan;2;PASS;PASS;PASS;PASS;126000.0
6996270;2041-03-21 11:34:25.802243;2041-03-21 13:43:53.006129;1;Dominican Republic;4;PASS;PASS;PASS;PASS;436800.0
8058342;2041-03-21 14:53:15.420164;2041-03-21 17:58:19.929594;0;Thailand;5;PASS;PASS;PASS;PASS;807500.0
8469035;2041-03-21 20:05:13.701288;2041-03-21 21:33:39.687129;1;Kazakhstan;3;PASS;PASS;PASS;PASS;186900.0
8956767;2041-03-21 22:43:47.987957;2041-03-21 23:05:06.606004;0;Kazakhstan;5;PASS;PASS;PASS;PASS;269500.0
9637883;2041-03-22 01:46:35.598203;2041-03-22 11:59:16.138867;1;United Arab Emirates;5;PASS;PASS;PASS;PASS;558600.0
8016703;2041-03-22 14:59:26.592232;2041-03-22 15:27:18.220415;0;Italy;1;PASS;PASS;PASS;PASS;124500.0
87628;2041-03-22 17:07:22.903232;2041-03-22 17:52:26.432015;0;United Arab Emirates;1;PASS;PASS;PASS;PASS;135240.0
9042168;2041-03-22 22:45:06.613355;2041-03-23 00:28:03.705799;1;Italy;3;PASS;PASS;PASS;PASS;373500.0
7787310;2041-03-23 01:43:28.473963;2041-03-23 04:02:33.002660;0;Thailand;1;PASS;PASS;PASS;PASS;170000.0
348513;2041-03-23 05:17:56.026789;2041-03-23 07:13:27.720597;0;Italy;2;PASS;PASS;PASS;PASS;225000.0
4886242;2041-03-23 09:38:41.796050;2041-03-23 11:48:28.293948;1;Kazakhstan;1;PASS;PASS;PASS;PASS;60200.0
9376978;2041-03-23 12:41:54.841349;2041-03-23 13:06:03.071505;0;Italy;4;PASS;PASS;PASS;PASS;522000.0
7555748;2041-03-23 14:55:55.155475;2041-03-23 18:14:34.350969;1;United Arab Emirates;5;PASS;PASS;PASS;PASS;705600.0
6309750;2041-03-23 23:57:22.081484;2041-03-24 02:47:50.467264;0;Italy;2;PASS;PASS;PASS;PASS;300000.0
7908314;2041-03-24 02:52:34.903505;2041-03-24 05:40:08.174087;0;Italy;1;PASS;PASS;PASS;PASS;112500.0
5699279;2041-03-24 11:46:03.003049;2041-03-24 17:08:44.033935;1;Thailand;1;PASS;PASS;PASS;PASS;141100.0
2711958;2041-03-24 18:37:43.276236;2041-03-24 18:39:08.613147;1;Kazakhstan;1;PASS;PASS;PASS;PASS;53200.0
3008177;2041-03-24 20:49:18.794640;2041-03-25 02:48:45.067679;0;Thailand;5;PASS;PASS;PASS;PASS;620500.0
2679552;2041-03-25 05:01:47.947114;2041-03-25 05:40:39.398934;1;Thailand;1;PASS;PASS;PASS;PASS;132600.0
7457626;2041-03-25 09:11:30.372349;2041-03-25 09:11:57.496970;0;Thailand;1;PASS;PASS;PASS;PASS;161500.0
6947203;2041-03-25 12:42:52.585353;2041-03-25 16:19:11.805753;1;Kazakhstan;1;PASS;PASS;PASS;PASS;65800.0
3703070;2041-03-25 19:52:34.973173;2041-03-25 20:17:30.614351;0;Kazakhstan;3;PASS;PASS;PASS;PASS;180600.0
934554;2041-03-25 23:43:59.529953;2041-03-26 00:01:14.557900;1;Russia;5;PASS;PASS;PASS;PASS;166000.0
3546420;2041-03-26 01:20:45.585196;2041-03-26 01:24:47.405675;1;Kazakhstan;4;PASS;PASS;PASS;PASS;232400.0
221143;2041-03-26 02:12:00.553106;2041-03-26 02:47:30.280334;1;Russia;3;PASS;PASS;PASS;PASS;104400.0
4369627;2041-03-26 03:42:31.046128;2041-03-26 04:14:20.550176;1;United Arab Emirates;3;PASS;PASS;PASS;PASS;410130.0
8034324;2041-03-26 05:23:27.577562;2041-03-26 15:08:02.119796;1;Dominican Republic;1;PASS;PASS;PASS;PASS;112800.0
1096878;2041-03-26 16:20:35.772227;2041-03-27 02:42:42.882288;0;Kazakhstan;2;PASS;PASS;PASS;PASS;131600.0
2154529;2041-03-27 05:52:20.363391;2041-03-27 08:16:47.694907;1;Italy;1;PASS;PASS;PASS;PASS;111000.0
6554856;2041-03-27 08:20:38.238997;2041-03-27 11:31:36.102896;1;Italy;5;PASS;PASS;PASS;PASS;675000.0
3869287;2041-03-27 11:38:42.735449;2041-03-27 12:23:19.837411;1;Dominican Republic;1;PASS;PASS;PASS;PASS;104400.0
6545003;2041-03-27 14:32:58.667131;2041-03-27 18:00:39.189359;0;Italy;5;PASS;PASS;PASS;PASS;705000.0
3606252;2041-03-28 04:10:18.406449;2041-03-28 04:43:42.503645;0;Russia;1;PASS;PASS;PASS;PASS;38400.0
1077536;2041-03-28 08:19:21.352858;2041-03-28 15:01:20.714745;0;Italy;2;PASS;PASS;PASS;PASS;276000.0
8679820;2041-03-28 15:31:31.400274;2041-03-28 16:18:03.761699;0;Italy;2;PASS;PASS;PASS;PASS;294000.0
7417459;2041-03-28 16:36:50.270791;2041-03-28 17:14:44.712624;1;Dominican Republic;4;PASS;PASS;PASS;PASS;350400.0
7792862;2041-03-28 20:30:21.830100;2041-03-28 20:51:31.986849;0;Kazakhstan;2;PASS;PASS;PASS;PASS;106400.0
4045264;2041-03-28 22:34:07.806592;2041-03-29 00:20:17.664758;1;United Arab Emirates;1;PASS;PASS;PASS;PASS;139650.0
3215153;2041-03-29 01:45:35.245924;2041-03-29 05:43:03.409058;1;Dominican Republic;3;PASS;PASS;PASS;PASS;331200.0
6921178;2041-03-29 08:44:53.041685;2041-03-29 12:35:27.839954;0;United Arab Emirates;5;PASS;PASS;PASS;PASS;617400.0
8816003;2041-03-29 13:51:13.201347;2041-03-30 00:03:49.208375;0;Dominican Republic;1;PASS;PASS;PASS;PASS;117600.0
2475886;2041-03-30 03:22:31.505085;2041-03-30 05:39:53.616065;0;United Arab Emirates;3;PASS;PASS;PASS;PASS;405720.0
6005925;2041-03-30 05:48:37.731928;2041-03-30 09:19:33.290155;0;Italy;2;PASS;PASS;PASS;PASS;258000.0
3231457;2041-03-30 10:37:32.113114;2041-03-30 14:51:55.660563;1;Thailand;5;PASS;PASS;PASS;PASS;731000.0
3724660;2041-03-30 15:27:56.609731;2041-03-30 16:07:19.076466;0;Thailand;1;PASS;PASS;PASS;PASS;127500.0
3958640;2041-03-31 01:10:15.393064;2041-03-31 01:29:32.009316;1;Russia;1;PASS;PASS;PASS;PASS;36000.0
8262258;2041-03-31 02:32:15.073766;2041-03-31 06:31:17.945556;1;Russia;1;PASS;PASS;PASS;PASS;34400.0
4306115;2041-03-31 11:23:28.579465;2041-03-31 11:52:11.139195;0;United Arab Emirates;5;PASS;PASS;PASS;PASS;668850.0
9046477;2041-03-31 19:42:37.813917;2041-03-31 20:57:36.369821;1;Thailand;1;PASS;PASS;PASS;PASS;164900.0
87647;2041-03-31 23:21:31.671791;2041-03-31 23:29:24.328363;0;Russia;2;PASS;PASS;PASS;PASS;72800.0
7859710;2041-04-01 03:16:51.283249;2041-04-01 04:36:06.318246;1;Dominican Republic;1;PASS;PASS;PASS;PASS;93600.0
5173562;2041-04-01 06:28:41.689855;2041-04-01 09:22:37.615815;1;United Arab Emirates;3;PASS;PASS;PASS;PASS;441000.0
343609;2041-04-01 15:11:11.907967;2041-04-01 15:54:42.078693;0;Dominican Republic;4;PASS;PASS;PASS;PASS;456000.0
8931415;2041-04-01 16:03:37.175247;2041-04-01 16:15:12.136825;0;Dominican Republic;1;PASS;PASS;PASS;PASS;108000.0
7402143;2041-04-01 17:42:33.196501;2041-04-01 19:40:16.934645;0;Russia;3;PASS;PASS;PASS;PASS;111600.0
1587506;2041-04-01 22:59:27.594390;2041-04-02 08:19:36.932978;0;Russia;2;PASS;PASS;PASS;PASS;65600.0
2667916;2041-04-02 11:50:41.839684;2041-04-02 12:22:00.561839;0;Thailand;3;PASS;PASS;PASS;PASS;377400.0
8702230;2041-04-02 12:24:52.077263;2041-04-02 12:27:06.584034;0;Russia;4;PASS;PASS;PASS;PASS;156800.0
2414003;2041-04-02 19:01:52.765099;2041-04-02 22:23:24.105699;1;United Arab Emirates;4;PASS;PASS;PASS;PASS;588000.0
8851106;2041-04-03 00:56:26.566514;2041-04-03 11:20:21.296044;1;Kazakhstan;5;PASS;PASS;PASS;PASS;283500.0
6277570;2041-04-03 18:09:55.731529;2041-04-03 20:10:19.771617;1;Dominican Republic;2;PASS;PASS;PASS;PASS;216000.0
519502;2041-04-04 00:40:43.653402;2041-04-04 02:09:27.750480;1;Kazakhstan;1;PASS;PASS;PASS;PASS;59500.0
6039249;2041-04-04 07:08:59.213288;2041-04-04 08:43:25.156956;0;United Arab Emirates;4;PASS;PASS;PASS;PASS;517440.0
5987115;2041-04-04 19:09:09.208593;2041-04-04 19:13:42.039588;0;Russia;5;PASS;PASS;PASS;PASS;172000.0
9846813;2041-04-04 19:39:13.985797;2041-04-05 04:16:37.086136;0;Italy;4;PASS;PASS;PASS;PASS;540000.0
2505634;2041-04-05 07:27:40.134969;2041-04-05 07:45:04.110901;0;Thailand;1;PASS;PASS;PASS;PASS;125800.0
3310300;2041-04-05 08:29:28.904416;2041-04-05 08:39:04.848620;1;United Arab Emirates;3;PASS;PASS;PASS;PASS;357210.0
1220048;2041-04-05 10:33:00.357558;2041-04-05 12:53:20.139386;1;Kazakhstan;4;PASS;PASS;PASS;PASS;254800.0
4091209;2041-04-05 14:57:54.196620;2041-04-05 15:26:14.285656;1;Italy;1;PASS;PASS;PASS;PASS;126000.0
5624622;2041-04-05 17:57:05.303614;2041-04-05 23:47:52.227153;0;Kazakhstan;1;PASS;PASS;PASS;PASS;61600.0
8895401;2041-04-06 07:45:49.976880;2041-04-06 11:08:01.996034;0;Italy;5;PASS;PASS;PASS;PASS;570000.0
2092720;2041-04-06 13:45:55.770953;2041-04-06 13:57:30.573140;1;United Arab Emirates;4;PASS;PASS;PASS;PASS;476280.0
8840175;2041-04-06 17:22:05.101058;2041-04-09 02:43:39.522912;0;Dominican Republic;5;PASS;PASS;PASS;PASS;438000.0
2715271;2041-04-09 03:09:54.406084;2041-04-09 03:16:58.041702;0;United Arab Emirates;5;PASS;PASS;PASS;PASS;720300.0
2587008;2041-04-09 03:49:10.979637;2041-04-09 10:15:57.455112;0;United Arab Emirates;1;PASS;PASS;PASS;PASS;119070.0
6379053;2041-04-09 10:51:30.194182;2041-04-09 23:15:22.328630;1;Thailand;1;PASS;PASS;PASS;PASS;166600.0
5119867;2041-04-10 04:41:07.545847;2041-04-10 04:59:19.105103;0;Thailand;5;PASS;PASS;PASS;PASS;714000.0
5552961;2041-04-10 05:42:14.316596;2041-04-10 07:58:50.987487;1;Russia;2;PASS;PASS;PASS;PASS;72000.0
2164931;2041-04-10 12:20:42.012334;2041-04-10 13:01:31.126114;1;Russia;3;PASS;PASS;PASS;PASS;105600.0
9854538;2041-04-10 17:10:48.951469;2041-04-10 17:35:24.798465;1;Thailand;1;PASS;PASS;PASS;PASS;159800.0
6599129;2041-04-10 18:02:40.533009;2041-04-10 20:55:34.352882;0;Kazakhstan;4;PASS;PASS;PASS;PASS;249200.0
3419460;2041-04-11 00:24:40.639166;2041-04-11 01:43:27.492909;0;Dominican Republic;3;PASS;PASS;PASS;PASS;284400.0
4451987;2041-04-11 01:55:20.251445;2041-04-11 03:53:17.895975;1;United Arab Emirates;3;PASS;PASS;PASS;PASS;423360.0
8159858;2041-04-11 04:13:43.418822;2041-04-11 05:41:30.664917;1;Dominican Republic;4;PASS;PASS;PASS;PASS;422400.0
3935191;2041-04-11 09:22:48.283795;2041-04-11 09:34:29.800094;0;Russia;3;PASS;PASS;PASS;PASS;88800.0
4486296;2041-04-11 13:08:16.478436;2041-04-11 13:42:29.284865;0;Russia;2;PASS;PASS;PASS;PASS;59200.0
7195044;2041-04-11 19:22:04.898418;2041-04-11 19:50:59.817388;0;Dominican Republic;2;PASS;PASS;PASS;PASS;230400.0
3506288;2041-04-11 22:04:43.370572;2041-04-11 23:52:18.314901;0;Thailand;3;PASS;PASS;PASS;PASS;510000.0
896552;2041-04-12 09:38:50.789673;2041-04-12 09:39:27.763245;1;Dominican Republic;4;PASS;PASS;PASS;PASS;422400.0
